Date,Close+T1X2B1:WB1:Y1,High,Low,Open,Volume,ret_1,ret_2,ret_3,ret_4,ret_5,sma_10,sma_20,ma_gap_10,ma_gap_20,range_pct,vol_10,vol_20,vol_chg,vol_sma_20,vol_ratio_20,co_ret,upper_wick,lower_wick,y_ret_t1
4/8/2013,12.947500228881836,12.984000205993652,12.781499862670898,12.79599952697754,45912000,0.013582281,-0.000501794,-0.000308822,-0.016595787,-0.010167763,13.027950096130372,13.090850067138671,-0.006175175,-0.010950384,0.015640111,0.013870305,0.014498963,-0.102369594,56927100,0.8065051618649114,0.011839693,0.002819075,0.001119881,0.008457226
4/9/2013,13.057000160217283,13.130499839782717,12.850000381469728,12.942500114440918,43132000,0.008457226,0.022154375,0.007951188,0.008145792,-0.008278916,13.053550148010254,13.065600061416626,0.000264297,-0.000658209,0.021482688,0.0138171,0.014577132,-0.060550619,57178800,0.7543355229560607,0.008846826,0.00562914,0.007084302,0.01390055
4/10/2013,13.238499641418455,13.298999786376951,12.965999603271484,13.08899974822998,46450000,0.01390055,0.022475336,0.036362883,0.021962263,0.022159573,13.075850105285644,13.04220004081726,0.012438926,0.015051111,0.025153922,0.013505766,0.014740178,0.076926644,56255100,0.8257029140469042,0.011421797,0.004570015,0.009291094,0.019186514381331232
4/11/2013,13.49250030517578,13.548500061035156,13.237000465393066,13.237000465393066,61810000,0.019186514,0.033353767,0.042093073,0.056247074,0.041570157,13.098600101470948,13.029075050354004,0.030071931,0.035568546,0.02308687,0.013508204,0.015428293,0.3306781485468246,57461400,1.0756786294799638,0.019301944,0.004150436,0,0.011191404074325728
4/12/2013,13.643500328063965,13.66349983215332,13.35099983215332,13.505999565124512,57326000,0.011191404,0.030592642,0.044918447,0.053755558,0.068067962,13.13050012588501,13.046900081634522,0.039069357,0.045727356,0.022904679,0.013820057,0.013504029,-0.072544896,55101000,1.0403803923703745,0.010180717,0.001465863,0.011360701,-0.018873503
4/15/2013,13.38599967956543,13.755999565124512,13.354999542236328,13.553999900817873,66520000,-0.018873503,-0.00789332,0.011141749,0.025197175,0.033867499,13.161050128936768,13.06165008544922,0.017092067,0.024832207,0.029956674,0.013914597,0.013792089,0.1603809789624255,53561100,1.2419461138774222,-0.012394881,0.015090368,0.002315863,0.017256831923197602
4/16/2013,13.616999626159668,13.640000343322754,13.402999877929688,13.465499877929688,42744000,0.017256832,-0.001942368,0.009227298,0.028590852,0.04288883,13.20615005493164,13.097775077819824,0.031110473,0.039642195,0.017404749,0.014661722,0.013682228,-0.357426338,52978100,0.8068239517838504,0.011250956,0.001689118,0.004589851,-0.018139072
4/17/2013,13.369999885559082,13.542499542236328,13.212499618530272,13.539999961853027,62702000,-0.018139072,-0.001195263,-0.020046208,-0.009079149,0.009933168,13.248000049591065,13.12525005340576,0.009208925,0.018647251,0.024682119,0.01494721,0.014354845,0.4669193337076549,52374700,1.197181082,-0.012555397,0.000186954,0.011780125,-0.029842945
4/18/2013,12.970999717712402,13.349499702453612,12.829999923706056,13.340499877929688,62752000,-0.029842945,-0.047440694,-0.031002538,-0.049290915,-0.038651145,13.24969997406006,13.130600023269654,-0.021034458,-0.012154837,0.040050867,0.018283314,0.016034785,0.000797423,52773400,1.1890838945377784,-0.027697625,0.000693842,0.010870388,0.003469284
4/19/2013,13.015999794006348,13.144000053405762,12.875,12.907999992370604,52050000,0.003469284,-0.026477195,-0.044135995,-0.027640811,-0.045992635,13.273899936676026,13.147924995422365,-0.019429116,-0.010033918,0.020666876,0.017598961,0.015612694,-0.170544365,52569500,0.9901178439969944,0.008366889,0.00983407,0.002535341,0.012407804215407658
4/22/2013,13.177499771118164,13.229999542236328,12.90149974822998,12.967499732971191,42382000,0.012407804,0.015920134,-0.014397914,-0.032275822,-0.015575968,13.296899890899658,13.162424993515014,-0.008979546,0.001145289,0.024928841,0.017516946,0.015393393,-0.185744476,51564000,0.8219300287021953,0.016194335,0.003984046,0.005008536,0.020299747930358603
4/23/2013,13.44499969482422,13.493499755859377,13.225000381469728,13.225000381469728,45412000,0.020299748,0.032959427,0.036543057,0.005609559,-0.012631265,13.335699844360352,13.194624996185302,0.008196034,0.018975507,0.019970203,0.018388058,0.015838782,0.071492615,51320700,0.88486712,0.016635108,0.003607294,0,-0.00044623
4/24/2013,13.439000129699709,13.57349967956543,13.340499877929688,13.475000381469728,37056000,-0.00044623,0.019844459,0.03249849,0.03608052,0.005160826,13.355749893188475,13.21579999923706,0.006233288,0.016888885,0.017337585,0.01800622,0.015491514,-0.184004228,50752500,0.7301315206147481,-0.002671633,0.007329362,0.007329433,0.022025412911738096
4/25/2013,13.734999656677246,13.789999961853027,13.524999618530272,13.576499938964844,122330000,0.022025413,0.021569354,0.042306955,0.055239695,0.058900621,13.379999828338622,13.239299964904784,0.026532125,0.037441533,0.019293801,0.018332824,0.015672957,2.301219775474957,53994100,2.265617910104993,0.011674564,0.004004391,0.003749568,-0.072406205
4/26/2013,12.740500450134276,13.60099983215332,12.64050006866455,13.498499870300291,280600000,-0.072406205,-0.051975569,-0.052398606,-0.033162537,-0.021166207,13.289699840545657,13.210099983215333,-0.041325191,-0.035548522,0.075389485,0.029376651,0.0228036,1.2937954712662472,65550400,4.280675632795528,-0.056154345,0.008045207,0.007849015,-0.019897176
4/29/2013,12.487000465393066,12.850500106811523,12.457500457763672,12.744999885559082,142340000,-0.019897176,-0.090862703,-0.070838578,-0.071253198,-0.052399872,13.199799919128418,13.180425024032592,-0.054000777,-0.052610182,0.031472702,0.029426591,0.022865998,-0.492729865,70142600,2.0292946084120063,-0.020243187,0.008448804,0.002362457,0.016296931722741048
4/30/2013,12.690500259399414,12.734000205993652,12.428000450134276,12.468500137329102,84976000,0.016296932,-0.003924508,-0.076046554,-0.055696098,-0.056117475,13.107149982452391,13.156650018692016,-0.031787972,-0.035430733,0.024112505,0.02934183,0.023161471,-0.403006885,71760300,1.1841645032141728,0.017804878,0.003427757,0.003191339,-0.021984971
5/1/2013,12.411499977111816,12.710000038146973,12.287500381469728,12.69499969482422,87828000,-0.021984971,-0.006046327,-0.025823199,-0.096359644,-0.076456592,13.011299991607666,13.129650020599366,-0.046098393,-0.054696815,0.034040983,0.029534116,0.023385739,0.033562418,73737900,1.1910835540475115,-0.022331605,0.001208584,0.009990702,0.017403182828007235
5/2/2013,12.62749958,12.646499633789062,12.288999557495115,12.446999549865724,78724000,0.017403183,-0.004964397,0.01125163,-0.008869422,-0.080633426,12.976949977874757,13.113324975967409,-0.026928546,-0.037048224,0.028311232,0.029252943,0.023778628,-0.103657148,75709700,1.0398139208053925,0.014501489,0.001504657,0.012512374,0.021777911807005834
5/3/2013,12.90250015258789,12.962499618530272,12.734999656677246,12.807000160217283,70280000,0.021777912,0.0395601,0.016705401,0.033274579,0.012715333,12.96560001373291,13.119749975204469,-0.004866714,-0.016558991,0.017632239,0.03021026,0.02409628,-0.10726081,76666300,0.9167000363914783,0.007456859,0.00465022,0.005580353,-0.00902925
5/6/2013,12.78600025177002,12.975000381469728,12.67099952697754,12.904500007629396,46956000,-0.00902925,0.012552023,0.030173651,0.007525313,0.023944885,12.926450061798096,13.111674976348876,-0.010865304,-0.024838529,0.023776071,0.029955825,0.023994396,-0.33187251,76718500,0.6120557622998364,-0.009182824,0.005513872,0.008994269,0.007860168
5/7/2013,12.886500358581545,12.987000465393066,12.645500183105469,12.815500259399414,62674000,0.007860168,-0.001240054,0.020510852,0.038270989,0.015444631,12.870600128173828,13.10314998626709,0.001235392,-0.016534164,0.026500623,0.029146761,0.023983234,0.3347389045063464,77695600,0.8066608662524004,0.005540174,0.007798867,0.013192106,0.003686001
5/8/2013,12.934000015258787,13.015000343322754,12.76650047302246,12.843500137329102,53540000,0.003686001,0.011575142,0.002441377,0.024272457,0.042098057,12.820100116729735,13.087925004959107,0.008884478,-0.01176084,0.019212917,0.029229397,0.023771006,-0.145738265,78050100,0.6859696528255569,0.007046356,0.006262589,0.005953275,0.005721382
5/9/2013,13.008000373840332,13.177499771118164,12.843999862670898,12.93649959564209,55386000,0.005721382,0.009428473,0.01736275,0.008176727,0.030132711,12.747400188446044,13.063700008392336,0.020443399,-0.004263695,0.025638061,0.02808422,0.023359646,0.034478894,77728900,0.7125535032658381,0.005527058,0.013030396,0.007110988,0.01333795
5/10/2013,13.181500434875488,13.182499885559082,13.010499954223633,13.043999671936035,62906000,0.01333795,0.019135644,0.022892179,0.030932283,0.021623738,12.791500186920166,13.04060001373291,0.030489016,0.01080475,0.013048585,0.015512712,0.023426159,0.1357743834181923,78007900,0.8064055050834595,0.010541304,7.582222437662808e-05,0.002541419,0.003337987
5/13/2013,13.225500106811523,13.293999671936035,13.100000381469728,13.138500213623049,42990000,0.003337987,0.016720459,0.022537505,0.02630658,0.034373522,12.865350151062012,13.032575035095215,0.027993794,0.014803296,0.014668579,0.013180834,0.023080823,-0.31659937,76831400,0.5595368560250106,0.006621752,0.005179355,0.00291103,0.014441796771287319
5/14/2013,13.416500091552734,13.470000267028809,13.201499938964844,13.225000381469728,54000000,0.014441797,0.01782799,0.031403729,0.037304784,0.041128291,12.937950134277344,13.022550058364867,0.036988082,0.030251374,0.020012695,0.013029503,0.022976191,0.2561060711793441,77394200,0.6977267030345943,0.014480129,0.00398764,0.001751608,-0.006596357
5/15/2013,13.32800006866455,13.452500343322754,13.227999687194824,13.353500366210938,54410000,-0.006596357,0.007750177,0.011114033,0.024600222,0.030462351,13.029600143432615,13.02045006752014,0.022901695,0.023620535,0.016844287,0.009946254,0.022652059,0.007592593,76979600,0.7068106355450016,-0.001909634,0.007427969,0.00750303,-0.009153642
5/16/2013,13.206000328063965,13.421500205993652,13.192500114440918,13.29800033569336,32870000,-0.009153642,-0.015689618,-0.001474408,0.001858657,0.015221398,13.087450218200685,13.03220009803772,0.009058305,0.013336216,0.017340609,0.010450132,0.021663857,-0.39588311,75485500,0.4354478674712362,-0.006918334,0.0093518,0.001022279,0.021883958
5/17/2013,13.494999885559082,13.49899959564209,13.25,13.291500091552734,50546000,0.021883958,0.012529998,0.005850989,0.020377285,0.02378329,13.146700191497803,13.056150102615357,0.026493317,0.033612495,0.018451248,0.010469605,0.022154387,0.5377547916032857,75410300,0.6702797893656437,0.015310521,0.000296385,0.00307522,-0.008410496
5/20/2013,13.381500244140623,13.589500427246094,13.324999809265137,13.449999809265137,44180000,-0.008410496,0.013289407,0.004014119,-0.002608717,0.011795406,13.206250190734863,13.06635012626648,0.013270236,0.024119216,0.019766141,0.010381903,0.02213109,-0.125944684,75500200,0.5851640128105621,-0.005092905,0.010424886,0.00422228,0.004595867
5/21/2013,13.442999839782717,13.53849983215332,13.383000373840332,13.437000274658203,34824000,0.004595867,-0.003853282,0.017946351,0.008628434,0.001975161,13.26190013885498,13.066250133514403,0.013655638,0.028833805,0.011567318,0.010319517,0.021684666,-0.211770032,74970800,0.464500846,0.000446496,0.007104069,0.004016953,-0.021944512
5/22/2013,13.14799976348877,13.37950038909912,13.039999961853027,13.369500160217283,66640000,-0.021944512,-0.017449499,-0.025713236,-0.004391986,-0.013505425,13.283300113677978,13.051700115203856,-0.010185748,0.007378322,0.025821451,0.013251162,0.022245139,0.9136227888812314,76450000,0.871680837,-0.01656759,0.000760589,0.008214162,-0.004411288
5/23/2013,13.09000015258789,13.158499717712402,12.979499816894531,13.024499893188477,40006000,-0.004411288,-0.026258997,-0.021783812,-0.030011096,-0.008783899,13.291500091552734,13.019450139999387,-0.01516006,0.005418817,0.013674553,0.013298631,0.021589944,-0.399669868,72333800,0.5530747727894844,0.005029004,0.005232969,0.003437745,-0.000229202
5/24/2013,13.086999893188477,13.096500396728516,12.916999816894531,12.99250030517578,33926000,-0.000229202,-0.004639479,-0.02648218,-0.022008022,-0.030233419,13.282050037384034,13.03677511,-0.014685244,0.003852546,0.013715946,0.012537241,0.013892841,-0.151977203,60000100,0.565432391,0.007273395,0.00072595,0.005769121,0.02120426
5/28/2013,13.364500045776367,13.55500030517578,13.300000190734863,13.324000358581545,69420000,0.02120426,0.020970198,0.016466404,-0.005839455,-0.001270425,13.295950031280515,13.080650091171265,0.005155706,0.021699988,0.019080408,0.014315398,0.01360836,1.0462182396981667,56354100,1.2318535829691184,0.003039604,0.0142542,0.001795815,-0.006584631
5/29/2013,13.27649974822998,13.412500381469728,13.241999626159668,13.27299976348877,38068000,-0.006584631,0.014480007,0.014247486,0.009773349,-0.012385635,13.281949996948242,13.109950065612791,-0.00041035,0.012704067,0.012842297,0.013674039,0.013435686,-0.451627773,54008700,0.7048494038923359,0.000263692,0.010243712,0.002334963,0.004895909
5/30/2013,13.341500282287598,13.428500175476074,13.280500411987305,13.285499572753906,33350000,0.004895909,-0.00172096,0.019446809,0.019213149,0.014717107,13.283300018310548,13.156450080871585,0.004381461,0.01406536,0.011093187,0.013630994,0.01215741,-0.123936114,51284800,0.6502901444482576,0.004215175,0.006520998,0.000374708,0.008882041
5/31/2013,13.460000038146973,13.595499992370604,13.29699993133545,13.300000190734863,67486000,0.008882041,0.013821436,0.007145796,0.028501578,0.028265843,13.308699989318848,13.198075103759766,0.011368507,0.019845692,0.022176825,0.01345011,0.011795437,1.023568215892054,50722900,1.3304838642900938,0.012030064,0.010066861,0.000222902,-0.008618141
6/3/2013,13.343999862670898,13.455499649047852,13.147500038146973,13.447999954223633,50878000,-0.008618141,0.000187354,0.00508418,-0.001533928,0.019637806,13.29359998703003,13.220150089263916,0.003791289,0.009368258,0.023081506,0.011793426,0.011228946,-0.246095486,49752800,1.0226158125773823,-0.007733499,0.000562027,0.014725706,-0.004421464
6/4/2013,13.28499984741211,13.444000244140623,13.151000022888184,13.350000381469728,41772000,-0.004421464,-0.0130015,-0.004234939,0.000640236,-0.00594861,13.283949947357176,13.24510006904602,7.903523116939114e-05,0.003012418,0.022054966,0.011582835,0.011041998,-0.178977161,49493600,0.8439879095479011,-0.004868954,0.007075639,0.010086551,0.005532531
6/5/2013,13.35849952697754,13.583000183105469,13.25100040435791,13.290499687194824,70246000,0.005532531,0.001086606,-0.0075409,0.001274163,0.00617631,13.27549991607666,13.26870002746582,0.006252089,0.006767769,0.024853074,0.011633764,0.01098883,0.6816527817676912,49872200,1.408520177573879,0.005116425,0.016805829,0.002956865,0.002470408
6/6/2013,13.39150047302246,13.524999618530272,13.21049976348877,13.387499809265137,49526000,0.002470408,0.008016607,0.003559698,-0.005089121,0.003747719,13.29984998703003,13.291575050354004,0.006891092,0.007517952,0.023485035,0.008887186,0.010981544,-0.294963414,49671500,0.9970707548594264,0.000298836,0.009968946,0.013217342,0.033752727
6/7/2013,13.843500137329102,14.005000114440918,13.456500053405762,13.487000465393066,92652000,0.033752727,0.036306519,0.042039917,0.037432575,0.028491835,13.37519998550415,13.333350038528442,0.035012572,0.038261209,0.039621487,0.013089806,0.013094369,0.8707749464927512,51534800,1.797853101205399,0.026432836,0.011666123,0.00220323,0.015169576773485627
6/10/2013,14.053500175476074,14.123499870300291,13.76200008392334,13.833999633789062,61730000,0.015169577,0.049434319,0.05202685,0.057847221,0.053169988,13.47185001373291,13.376950025558472,0.043175225,0.050575815,0.025723114,0.013221399,0.013175174,-0.33374347,51476000,1.1991996270106458,0.015866745,0.004980944,0.005123247,-0.022378756
6/11/2013,13.73900032043457,13.920499801635742,13.711999893188477,13.800000190734863,61956000,-0.022378756,-0.007548656,0.025949284,0.028483797,0.034173916,13.509300041198731,13.402625036239623,0.017003122,0.025097717,0.01517577,0.015145783,0.01437089,0.003661105,52424300,1.181818355228396,-0.00442028,0.008770624,0.00196524,-0.011318175
6/12/2013,13.583499908447266,13.84000015258789,13.522500038146973,13.829999923706056,44778000,-0.011318175,-0.033443645,-0.018781394,0.01433741,0.016843238,13.54000005722046,13.410975027084351,0.003212692,0.012864455,0.023373955,0.015542867,0.014351841,-0.277261282,51963200,0.8617252209255781,-0.017823573,0.000736204,0.004490733,0.015165482346406023
6/13/2013,13.78950023651123,13.84000015258789,13.51449966430664,13.574999809265137,52996000,0.015165482,0.003675662,-0.018785351,-0.00390074,0.029720326,13.584800052642825,13.434050035476684,0.015068325,0.026458901,0.023604952,0.016057108,0.014591216,0.1835276251730759,51892500,1.0212651153827623,0.015801137,0.003662201,0.004387407,-0.006526716
6/14/2013,13.69950008392334,13.853500366210938,13.67199993133545,13.75,43016000,-0.006526716,0.008539785,-0.002875044,-0.025189461,-0.010401997,13.608750057220458,13.458725023269654,0.006668506,0.017889886,0.01324869,0.016213672,0.014498917,-0.188316099,52399800,0.8209191638136023,-0.003672721,0.007555047,0.002007384,0.014854541608066318
6/17/2013,13.902999877929688,14.010000228881836,13.782500267028809,13.817500114440918,57680000,0.014854542,0.008230874,0.023521182,0.01193679,-0.010709097,13.664650058746338,13.479125022888184,0.017442804,0.031446763,0.016363372,0.016223613,0.014068709,0.3408964106379022,52756500,1.0933249931288087,0.006187788,0.007696206,0.002517431,0.013306511
6/18/2013,14.088000297546388,14.145500183105469,13.905500411987305,13.95400047302246,42922000,0.013306511,0.028358715,0.021646909,0.037140677,0.025402138,13.744950103759766,13.514450025558473,0.024958271,0.042439779,0.017035759,0.016141586,0.014094771,-0.255859917,52693600,0.8145581247058467,0.009602968,0.00408148,0.00344265,-0.012776853
6/19/2013,13.907999992370604,14.166999816894531,13.893500328063965,14.062999725341797,56550000,-0.012776853,0.000359643,0.015219527,0.008593477,0.023889284,13.799900150299072,13.537700033187866,0.007833379,0.02735324,0.019664904,0.01720429,0.014499345,0.3175061739900284,53779900,1.0515080913129256,-0.011021812,0.007477717,0.001042541,-0.016968656
6/20/2013,13.67199993133545,13.93000030517578,13.619500160217283,13.756999969482422,59680000,-0.016968656,-0.029528702,-0.016615115,-0.002007384,-0.008520998,13.82795009613037,13.56390004,-0.011277895,0.007969676,0.02271066,0.018469578,0.014107855,0.055349248,53431900,1.116935763092834,-0.006178675,0.012653623,0.003839948,-0.000292548
6/21/2013,13.66800022125244,13.791999816894531,13.489500045776367,13.728500366210938,84020000,-0.000292548,-0.017256239,-0.029812611,-0.016902802,-0.002299344,13.810400104522705,13.592800045013428,-0.010311061,0.005532354,0.02213197,0.014782731,0.014038464,0.4078418230563003,55632600,1.5102655637162383,-0.004406901,0.004645848,0.013059714,-0.01005998
6/24/2013,13.530500411987305,13.657999992370604,13.25,13.564499855041504,77276000,-0.01005998,-0.010349585,-0.027142622,-0.039572677,-0.02679274,13.758100128173828,13.614975070953369,-0.016542961,-0.00620454,0.030154095,0.013803495,0.014299733,-0.080266603,57800100,1.3369527042340756,-0.002506502,0.006910324,0.020730971,0.005469081
6/25/2013,13.604499816894531,13.673500061035156,13.449999809265137,13.614999771118164,48992000,0.005469081,-0.004645918,-0.004937106,-0.021821986,-0.034320022,13.744650077819824,13.626975059509276,-0.010196714,-0.00164932,0.016428406,0.012348761,0.013589085,-0.366012734,56778700,0.8628587833113474,-0.000771205,0.004300069,0.011356537,0.020140407330993426
6/26/2013,13.878499984741213,13.89900016784668,13.675000190734863,13.699000358581545,60590000,0.020140407,0.025719638,0.015400919,0.015103866,-0.002121082,13.774150085449218,13.65707507133484,0.007575778,0.016213202,0.016140071,0.013368911,0.014110305,0.2367325277596341,57904800,1.0463726668600877,0.013103119,0.001477118,0.001729306,-7.21E-05
6/27/2013,13.87749958,14.010000228881836,13.72700023651123,13.958999633789062,50390000,-7.21E-05,0.020066873,0.025645701,0.015327726,0.015030694,13.782950019836424,13.683875036239623,0.006859893,0.014149833,0.020392722,0.012575722,0.014106187,-0.168344611,58756800,0.857602865,-0.005838531,0.003675057,0.010844846,0.000504411
6/28/2013,13.884499549865724,13.991499900817873,13.809499740600586,13.809499740600586,63866000,0.000504411,0.000432292,0.020581406,0.026163048,0.015839869,13.801449966430663,13.70510001182556,0.006017454,0.013089984,0.013108154,0.012320284,0.014017223,0.2674340146854534,58575800,1.0903137473154445,0.00543103,0.007706461,0,0.015881018
7/1/2013,14.104999542236328,14.16450023651123,13.857999801635742,13.949999809265137,57764000,0.015881018,0.01639344,0.016320176,0.036789278,0.042459563,13.821649932861328,13.743149995803831,0.020500419,0.026329448,0.021729915,0.01244835,0.0141429,-0.095543795,58920100,0.9803785125958714,0.011111092,0.004218412,0.006522511,0.005778097
7/2/2013,14.18649959564209,14.32900047302246,14.029500007629396,14.052000045776367,64764000,0.005778097,0.021750877,0.02226626,0.022192572,0.042779947,13.83149986,13.788224983215333,0.025666033,0.028885126,0.021111654,0.01187009,0.014049665,0.1211827435773145,60069700,1.078147551927178,0.009571559,0.010044823,0.001586018,0.001057367
7/3/2013,14.201499938964844,14.270000457763672,14.100000381469728,14.100000381469728,27460000,0.001057367,0.006841574,0.022831243,0.023347171,0.023273405,13.860849857330322,13.830375003814698,0.024576421,0.026834047,0.011970572,0.01088213,0.014049241,-0.575999012,57930400,0.4740170963777222,0.00719855,0.004823471,0,0.006513378
7/5/2013,14.293999671936035,14.319000244140623,14.103500366210938,14.25,39708000,0.006513378,0.007577632,0.013399513,0.02949333,0.030012618,13.92304983139038,13.875499963760376,0.026642858,0.030161054,0.015076248,0.008592358,0.014067904,0.4460305899490167,57439500,0.6913012822186823,0.003087696,0.001749026,0.01024903,0.016475468105384694
7/8/2013,14.529500007629396,14.583499908447266,14.307000160217283,14.321000099182127,60934000,0.016475468,0.023096157,0.024177945,0.030095745,0.046454714,14.009199810028075,13.909799957275393,0.037139894,0.044551327,0.019030231,0.009171546,0.012552171,0.5345522312884055,55853600,1.090959221965997,0.014559033,0.00371657,0.000963553,0.003234793
7/9/2013,14.576499938964844,14.628499984741213,14.400500297546388,14.550000190734863,55512000,0.003234793,0.019763556,0.026405661,0.027490949,0.033427892,14.11379976272583,13.93594994544983,0.03278353,0.045963856,0.015641594,0.00733801,0.012196611,-0.088981521,55542700,0.9994472720987636,0.001821289,0.003567389,0.010256227,0.00274414
7/10/2013,14.616499900817873,14.666999816894531,14.470000267028809,14.570500373840332,36204000,0.00274414,0.005987811,0.022561931,0.029222263,0.030310529,14.214999771118164,13.979824924468994,0.028244821,0.045542414,0.013477888,0.00747112,0.010775506,-0.347816688,54255100,0.6672921071014523,0.003157031,0.003454994,0.006875798,0.025074395601190513
7/11/2013,14.982999801635742,15.034500122070312,14.604999542236328,14.749500274658203,80146000,0.025074396,0.027887344,0.031212347,0.048202053,0.055029389,14.325449752807618,14.049799919128418,0.045900831,0.066420866,0.02866586,0.008509541,0.011264406,1.2137332891393218,56023500,1.430578239488786,0.015831013,0.00343725,0.009644313,0.026329826067573503
7/12/2013,15.37749958,15.37749958,14.925000190734863,14.934499740600586,90786000,0.026329826,0.052064426,0.054951439,0.058363989,0.075801031,14.475449752807616,14.129199886322022,0.062315841,0.08834893,0.029426071,0.009818696,0.012045523,0.1327577171661718,57913000,1.5676273030235008,0.029662851,0,0.000617756,-0.00318646
7/15/2013,15.328499794006348,15.399499893188477,15.217499732971191,15.363499641418455,44912000,-0.00318646,0.023059467,0.048712065,0.051589878,0.054991554,14.61984977722168,14.210649871826172,0.048471771,0.078662829,0.011873319,0.010288438,0.011891682,-0.505298174,58007800,0.7742407055602867,-0.002278117,0.002348583,0.007241417,0.000978592
7/16/2013,15.343500137329102,15.469499588012695,15.275500297546388,15.364999771118164,53204000,0.000978592,-0.002210986,0.024060625,0.049738326,0.052618955,14.743699836730958,14.282674884796142,0.040681804,0.07427357,0.012643744,0.010418823,0.011733215,0.1846277164232277,57784000,0.9207393049979232,-0.00139926,0.00681069,0.004431834,0.005930824
7/17/2013,15.434499740600586,15.43999958,15.284500122070312,15.34850025177002,40594000,0.005930824,0.00691522,0.003706725,0.030134148,0.05596414,14.868499851226806,14.349999856948852,0.038067047,0.075574906,0.010074797,0.010414501,0.011573435,-0.237012255,57667600,0.7039308034320831,0.00560312,0.000356334,0.004146563,-0.014836898
7/18/2013,15.205499649047852,15.31700038909912,15.093500137329102,15.31350040435791,61276000,-0.014836898,-0.008994068,-0.008024278,-0.011185169,0.014850154,14.968899822235109,14.414874839782716,0.015806093,0.054847844,0.014698646,0.012651728,0.011744483,0.5094841602207223,57903900,1.0582361464426404,-0.00705265,0.000230179,0.007365724,0.003682925
7/19/2013,15.261500358581545,15.28950023651123,15.095499992370604,15.219499588012695,59462000,0.003682925,-0.011208616,-0.005344268,-0.004370906,-0.007543438,15.06564989089966,14.49434986114502,0.012999802,0.052927555,0.012711741,0.012693572,0.01060717,-0.02960376,57893000,1.0271017221425731,0.002759668,0.001834674,0.008124994,-0.005733419
7/22/2013,15.173999786376951,15.462499618530272,15.100000381469728,15.462499618530272,50414000,-0.005733419,-0.00207161,-0.016877771,-0.011047046,-0.010079265,15.130099868774414,14.569649839401244,0.002901496,0.04148006,0.023889498,0.012724889,0.010832742,-0.152164408,56212700,0.8968435958422207,-0.018658033,0,0.004876724,-0.007974123
7/23/2013,15.053000450134276,15.253000259399414,15.027999877929688,15.157999992370604,39992000,-0.007974123,-0.013661822,-0.010029213,-0.024717308,-0.018933078,15.177749919891358,14.645774841308594,-0.008219233,0.027804989,0.014947212,0.013320797,0.010686177,-0.20672829,54348500,0.7358436755384233,-0.006927005,0.006311052,0.001660836,-0.007041845
7/24/2013,14.946999549865724,15.19200038909912,14.902000427246094,15.151000022888184,40010000,-0.007041845,-0.014959815,-0.020607463,-0.017000434,-0.031585098,15.210799884796142,14.712899827957154,-0.017342963,0.015911188,0.019401885,0.013719735,0.011042148,0.00045009,53899400,0.7423088197642275,-0.013464489,0.00274305,0.003010579,0.014919417
7/25/2013,15.170000076293944,15.225000381469728,14.837499618530272,14.949999809265137,108116000,0.014919417,0.007772512,-0.00026359,-0.005995497,-0.002334653,15.229499912261964,14.77747483253479,-0.00390688,0.026562403,0.025543887,0.012132596,0.010716667,1.702224443889028,56275700,1.9211844543915049,0.014715737,0.003625597,0.007415965,0.028378380247362056
7/26/2013,15.600500106811523,15.680999755859377,14.77750015258789,14.977499961853027,176350000,0.02837838,0.043721187,0.036371464,0.02810731,0.022212741,15.251799964904786,14.863624858856202,0.022862885,0.049575743,0.057914785,0.01260995,0.011899037,0.6311184283547302,62573700,2.818276688129358,0.041595737,0.005160068,0.01282009,-0.018941688
7/29/2013,15.30500030517578,15.649999618530272,15.295000076293944,15.553500175476074,64236000,-0.018941688,0.008899158,0.023951346,0.016740839,0.008633223,15.24945001602173,14.934649896621703,0.003642773,0.024798064,0.023195004,0.014152128,0.013100071,-0.635747094,62592200,1.026262058211726,-0.015977103,0.006305093,0.000653396,-0.012054929
7/30/2013,15.12049961090088,15.48900032043457,15.078499794006348,15.38599967956543,61068000,-0.012054929,-0.030768276,-0.00326305,0.011607685,0.0044841,15.227149963378906,14.985424900054932,-0.00700396,0.009013739,0.027148609,0.014637312,0.013361419,-0.049318139,62757400,0.9730804654112504,-0.017255952,0.006811987,0.002777674,-0.003935038
7/31/2013,15.060999870300291,15.25749969482422,15.050000190734863,15.195500373840332,37826000,-0.003935038,-0.015942531,-0.03458224,-0.007185248,0.00762697,15.189799976348876,15.029149913787842,-0.008479381,0.002119212,0.013777273,0.01442166,0.013453009,-0.380592127,61410500,0.6159532978887975,-0.008851338,0.004116547,0.000730342,0.014441254554426575
8/1/2013,15.278499603271484,15.310500144958496,14.94499969482422,15.154000282287598,59434000,0.014441255,0.01044939,-0.001731506,-0.020640396,0.007152243,15.19709997177124,15.082999897003171,0.005356261,0.012961593,0.023922536,0.014576919,0.013678058,0.5712472902236556,63009200,0.9432590796264672,0.008215608,0.002094482,0.013679392,-0.004450688
8/2/2013,15.21049976348877,15.26650047302246,15.074999809265137,15.231499671936035,50052000,-0.004450688,0.009926293,0.005952194,-0.006174488,-0.024999221,15.191999912261965,15.12882490158081,0.001217736,0.005398626,0.012590031,0.014611058,0.013780802,-0.157855773,63526400,0.7878929075156156,-0.001378716,0.002301095,0.008908317,-0.010584747
